MsgID.GLOBAL_POSITION,0.0000000,-122.3983626,37.7941727,3.0870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1176.4640000,188.0339813,-80.8266373,-3.0878642
MsgID.LOCAL_VELOCITY,1176.4640000,-0.0000016,-0.0000521,-0.0000100
MsgID.GLOBAL_POSITION,0.0000000,-122.3983635,37.7941741,3.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1176.7140000,188.1855621,-80.9070816,-3.1396713
MsgID.LOCAL_VELOCITY,1176.7140000,0.0000090,-0.0000395,-0.0000108
MsgID.GLOBAL_POSITION,0.0000000,-122.3983636,37.7941741,3.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1176.9650000,188.1893616,-80.9196625,-3.1853094
MsgID.LOCAL_VELOCITY,1176.9650000,0.0000026,-0.0000449,-0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3983626,37.7941727,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1177.2160000,188.0312958,-80.8265610,-3.2061124
MsgID.LOCAL_VELOCITY,1177.2160000,0.0000091,-0.0000378,-0.0000367
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983642,37.7941720,3.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1177.4670000,187.9532928,-80.9745712,-3.2056282
MsgID.LOCAL_VELOCITY,1177.4670000,-0.0000015,-0.0000499,-0.0001487
MsgID.GLOBAL_POSITION,0.0000000,-122.3983633,37.7941736,3.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1177.7180000,188.1291199,-80.8942795,-3.1854897
MsgID.LOCAL_VELOCITY,1177.7180000,-0.0000044,-0.0000577,-0.0000151
MsgID.LOCAL_POSITION,1177.9670000,188.2456818,-80.9526062,-3.1469412
MsgID.LOCAL_VELOCITY,1177.9670000,0.0000020,-0.0000474,-0.0000100
MsgID.GLOBAL_POSITION,0.0000000,-122.3983640,37.7941746,3.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1178.2170000,188.2448578,-81.1068268,-3.1050549
MsgID.LOCAL_VELOCITY,1178.2170000,0.0000015,-0.0000677,-0.0000542
MsgID.GLOBAL_POSITION,0.0000000,-122.3983657,37.7941746,3.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983641,37.7941735,3.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1178.4670000,188.1152496,-80.9679642,-3.0543356
MsgID.LOCAL_VELOCITY,1178.4670000,0.0000016,-0.0000485,-0.0001443
MsgID.LOCAL_POSITION,1178.7180000,188.1558838,-81.1080322,-3.0127878
MsgID.LOCAL_VELOCITY,1178.7180000,0.0000065,-0.0000441,-0.0000045
MsgID.GLOBAL_POSITION,0.0000000,-122.3983657,37.7941738,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1178.9670000,188.1887360,-81.0231628,-2.9753802
MsgID.LOCAL_VELOCITY,1178.9670000,-0.0000015,-0.0000624,-0.0000087
MsgID.GLOBAL_POSITION,0.0000000,-122.3983648,37.7941741,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1179.2180000,188.2310181,-80.9361954,-2.9541218
MsgID.LOCAL_VELOCITY,1179.2180000,0.0000093,-0.0000395,-0.0000130
MsgID.GLOBAL_POSITION,0.0000000,-122.3983638,37.7941745,2.9540000
